date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:53:13	41682/41682	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Sat,%2022%20May%202021%2004:04:54%20GMT	https://www.elitedesignhub.com/custom-website-design/fonts/LEMONMILK-Regular.eot	/Users/ibrahimyasir/Documents/purple/portfolio/www.elitedesignhub.com/custom-website-design/fonts/LEMONMILK-Regular.eot	(from https://www.elitedesignhub.com/custom-website-design/css/custom.css)
19:53:14	16384/16384	---M--	200	added ('OK')	font/woff2	date:Sat,%2022%20May%202021%2004:04:54%20GMT	https://www.elitedesignhub.com/custom-website-design/fonts/LEMONMILK-Regular.woff2	/Users/ibrahimyasir/Documents/purple/portfolio/www.elitedesignhub.com/custom-website-design/fonts/LEMONMILK-Regular.woff2	(from https://www.elitedesignhub.com/custom-website-design/css/custom.css)
19:53:15	455/455	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Wed,%2008%20Jun%202022%2015:53:15%20GMT	https://www.elitedesignhub.com/custom-website-design/fonts/LEMONMILK-Regular.eot	/Users/ibrahimyasir/Documents/purple/portfolio/www.elitedesignhub.com/custom-website-design/fonts/LEMONMILK-Regular.eot	(from https://www.elitedesignhub.com/custom-website-design/css/custom.css)
19:53:15	455/455	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Wed,%2008%20Jun%202022%2015:53:15%20GMT	https://www.elitedesignhub.com/custom-website-design/fonts/LEMONMILK-Regular.eot?	/Users/ibrahimyasir/Documents/purple/portfolio/www.elitedesignhub.com/custom-website-design/fonts/LEMONMILK-Regulard41d.eot	(from https://www.elitedesignhub.com/custom-website-design/css/custom.css)
19:53:16	22136/22136	---M--	200	added ('OK')	font/woff	date:Sat,%2022%20May%202021%2004:04:54%20GMT	https://www.elitedesignhub.com/custom-website-design/fonts/LEMONMILK-Regular.woff	/Users/ibrahimyasir/Documents/purple/portfolio/www.elitedesignhub.com/custom-website-design/fonts/LEMONMILK-Regular.woff	(from https://www.elitedesignhub.com/custom-website-design/css/custom.css)
19:53:16	41412/41412	---M--	200	added ('OK')	font/ttf	date:Sat,%2022%20May%202021%2004:04:54%20GMT	https://www.elitedesignhub.com/custom-website-design/fonts/LEMONMILK-Regular.ttf	/Users/ibrahimyasir/Documents/purple/portfolio/www.elitedesignhub.com/custom-website-design/fonts/LEMONMILK-Regular.ttf	(from https://www.elitedesignhub.com/custom-website-design/css/custom.css)
19:53:18	177245/177245	---M--	200	added ('OK')	image/png	date:Sat,%2019%20Jun%202021%2018:16:00%20GMT	https://www.elitedesignhub.com/custom-website-design/images/headertopBg.png	/Users/ibrahimyasir/Documents/purple/portfolio/www.elitedesignhub.com/custom-website-design/images/headertopBg.png	(from https://www.elitedesignhub.com/custom-website-design/css/custom.css)
19:53:18	455/455	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Wed,%2008%20Jun%202022%2015:53:18%20GMT	https://www.elitedesignhub.com/custom-website-design/fonts/LEMONMILK-Regular.woff	/Users/ibrahimyasir/Documents/purple/portfolio/www.elitedesignhub.com/custom-website-design/fonts/LEMONMILK-Regular.woff	(from https://www.elitedesignhub.com/custom-website-design/css/custom.css)
19:53:18	455/455	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Wed,%2008%20Jun%202022%2015:53:18%20GMT	https://www.elitedesignhub.com/custom-website-design/fonts/LEMONMILK-Regular.ttf	/Users/ibrahimyasir/Documents/purple/portfolio/www.elitedesignhub.com/custom-website-design/fonts/LEMONMILK-Regular.ttf	(from https://www.elitedesignhub.com/custom-website-design/css/custom.css)
19:53:19	11816/11816	---M-Z	404	error ('Not%20Found')	text/html	date:Fri,%2019%20Jul%202019%2014:04:29%20GMT	https://www.elitedesignhub.com/custom-website-design/images/bannerafter.png	/Users/ibrahimyasir/Documents/purple/portfolio/www.elitedesignhub.com/custom-website-design/images/bannerafter.4f.delayed	(from https://www.elitedesignhub.com/custom-website-design/css/custom.css)
19:53:20	12597/12597	---M--	200	added ('OK')	image/jpeg	date:Sat,%2019%20Jun%202021%2018:15:58%20GMT	https://www.elitedesignhub.com/custom-website-design/images/combobg.jpg	/Users/ibrahimyasir/Documents/purple/portfolio/www.elitedesignhub.com/custom-website-design/images/combobg.jpg	(from https://www.elitedesignhub.com/custom-website-design/css/custom.css)
19:53:21	172701/172701	---M--	200	added ('OK')	image/jpeg	date:Sat,%2019%20Jun%202021%2018:11:42%20GMT	https://www.elitedesignhub.com/custom-website-design/images/banner-img.jpg	/Users/ibrahimyasir/Documents/purple/portfolio/www.elitedesignhub.com/custom-website-design/images/banner-img.jpg	(from https://www.elitedesignhub.com/custom-website-design/css/custom.css)
19:53:21	18770/18770	---M--	200	added ('OK')	image/jpeg	date:Fri,%2011%20Mar%202022%2007:09:52%20GMT	https://www.elitedesignhub.com/custom-website-design/images/test-img.jpg	/Users/ibrahimyasir/Documents/purple/portfolio/www.elitedesignhub.com/custom-website-design/images/test-img.jpg	(from https://www.elitedesignhub.com/custom-website-design/css/custom.css)
19:53:26	747545/747545	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2018%20Mar%202021%2018:15:14%20GMT	https://www.elitedesignhub.com/custom-website-design/fontawesome5/webfonts/fa-brands-400.svg	/Users/ibrahimyasir/Documents/purple/portfolio/www.elitedesignhub.com/custom-website-design/fontawesome5/webfonts/fa-brands-400.svg	(from https://www.elitedesignhub.com/custom-website-design/fontawesome5/css/all.min.css)
